DateTime,Name,State,Hash,Size,Progress,DL Speed,UP Speed,Priority,Seeds,Leechers,Ratio,ETA,Category,Tags,Save path,Added,Completion,Options
"12/30/2018 14:04:38.60","Spider.Man.Homecoming.2017.BluRay.1080p.DTS.x264-PRoDJi.mkv","StalledUpload","6033846307b39df81a6be07f29de921fb2e18dd8","9,373,168,794 bytes","100%","0","0","0","0 of 166","0 of 1","0.12","","Movies","","D:\Share\Movies\","10/05/2018 8","10/06/2018 2","",,
"12/30/2018 14:04:38.60","South.Park.S22E07.Nobody.Got.Cereal.UNCENSORED.720p.WEB-DL.AAC2.0.H.264-YFN","StalledUpload","911609fda3584fdb70318a572ae0c0caf68b721b","699,801,795 bytes","100%","0","0","0","0 of 108","0 of 1","0.01","","Shows","","D:\Share\Shows\","11/20/2018 9","11/20/2018 9","",,
"12/30/2018 14:04:38.60","Fantastic.Beasts.The.Crimes.of.Grindelwald.2018.1080p.HDRip.HC.AC3.X264-CMRG","StalledUpload","1fe147cf9f54aa1d8d90885a268b45695cfaaf3f","5,780,707,195 bytes","100%","0","0","0","0 of 7406","0 of 20","0.04","","Movies","","D:\Share\Movies\","12/25/2018 10","12/25/2018 10","Automatic torrent management",,
"12/30/2018 14:04:38.60","Cosmos A Space Time Odyssey - Season 1 Complete - ChameE","StalledUpload","81c1ea1547f331817023d55910a066081a150271","1,711,679,252 bytes","100%","0","0","0","0 of 66","0 of 10","59.34","","Shows","","D:\Share\Shows\","06/19/2018 10","06/19/2018 11","Super seeding",,
"12/30/2018 14:04:38.60","Star.Wars.Rebels.S04.1080p.AMZN.WEB-DL.DD+5.1.H.264-SiGMA","StalledUpload","124b98ddf744816a656e265b15e0f1446dcd680e","20,876,055,289 bytes","100%","0","0","0","0 of 17","0 of 1","0.46","","Shows","","D:\Share\Shows\","08/11/2018 9","08/12/2018 7","",,
"12/30/2018 14:04:38.60","S03 FLCL WEB-DL Dubbed 1080p","StalledUpload","29a5124f751dd9092dad06f059b0ad21859b0115","9,025,110,738 bytes","100%","0","0","0","0 of 62","0 of 3","0.43","","Shows","","D:\Share\Shows\","10/14/2018 7","10/15/2018 1","",,
"12/30/2018 14:04:38.60","Blacked.January-November.2018.720p.WEB-DL.AAC2.0.H.264-ForeverAloneDude","StalledUpload","688813a6d4389df94b8931c9da519b95f010b765","154,554,662,096 bytes","100%","0","0","0","0 of 64","2 of 20","0.24","","X","","D:\X\","12/19/2018 7","12/20/2018 12","",,
"12/30/2018 14:04:38.60","Black.Panther.2018.BRRip.XviD.AC3-EVO","StalledUpload","1738c056146a27c3a2760728010794019402d59e","1,633,321,230 bytes","100%","0","0","0","0 of 1313","0 of 85","0.17","","Movies","","D:\Share\Movies\","06/29/2018 11","06/30/2018 12","",,
"12/30/2018 14:04:38.60","Avatar The Last Airbender Complete Series","StalledUpload","3adeadf0cef2066bd5fe39394ab7ebf54dd8ff52","11,745,302,896 bytes","100%","0","0","0","0 of 33","0 of 2","0.16","","Shows","","D:\Share\Shows\","07/12/2018 10","07/14/2018 2","Super seeding",,
"12/30/2018 14:04:38.60","South.Park.S11E09.720p.WEB.h264-KLINGON","StalledUpload","3d79c1756b79e1d53bc419a24d1853434ab5abbe","186,352,723 bytes","100%","0","0","0","0 of 3","0 of 0","0.00","","Shows","","D:\Share\Shows\","11/24/2018 4","11/24/2018 5","",,
"12/30/2018 14:04:38.60","Ralph Breaks the Internet.2018.DVDSCR.XviD.AC3-EVO","StalledUpload","84b8d33e193f4c7dbb7f0ad8ba79c6f38c445ee6","1,689,747,517 bytes","100%","0","0","0","0 of 4445","1 of 315","0.32","","Movies","","D:\Share\Movies\","12/29/2018 3","12/29/2018 3","Automatic torrent management",,
"12/30/2018 14:04:38.60","South.Park.S06E17.720p.WEB.h264-KLINGON","StalledUpload","027bd793d25a6c6065119dd9bcec7d4702e70326","186,348,816 bytes","100%","0","0","0","0 of 3","0 of 0","0.00","","Shows","","D:\Share\Shows\","12/25/2018 10","12/25/2018 10","Automatic torrent management",,
"12/30/2018 14:04:38.60","Green.Book.2018.DVDScr.Xvid.AC3.HQ.Hive-CM8","StalledUpload","837b0bbff5c2c6c87db7205c053a219e4268a022","1,540,174,982 bytes","100%","0","0","0","0 of 3820","0 of 301","0.36","","Movies","","D:\Share\Movies\","12/29/2018 3","12/29/2018 3","Automatic torrent management",,
"12/30/2018 14:04:38.60","Venom.2018.1080p.HDRip.X264.AC3-EVO","StalledUpload","c1f8bcc01bc06154687baef57f46cf0c8bb803b9","12,474,273,955 bytes","100%","0","0","0","0 of 1072","0 of 3","0.02","","Movies","","D:\Share\Movies\","11/30/2018 5","11/30/2018 11","",,
"12/30/2018 14:04:38.60","Game.of.Thrones.S01-S07.720p.BluRay.nSD.x264-NhaNc3","StalledUpload","34e97aecd62fb0697766c5c0dcd5316cd76f246b","78,993,594,213 bytes","100%","0","0","0","0 of 244","0 of 66","0.48","","Shows","","D:\Share\Shows\","08/18/2018 9","08/21/2018 6","",,
"12/30/2018 14:04:38.60","Star.Wars.The.Last.Jedi.2017.BluRay.1080p.DTS.x264-PRoDJi.mkv","StalledUpload","94836be278d71d0da3344a971a6662768233a975","10,551,448,106 bytes","100%","0","0","0","0 of 228","0 of 1","0.02","","Movies","","D:\Share\Movies\","09/23/2018 10","09/24/2018 5","",,
"12/30/2018 14:04:38.60","Spider-Man Into The Spider Versee.2018.CAM.X264-SuperSpy.mkv","StalledUpload","c49e7e33f14b810da33ff73cb9d4c174630ce35d","2,819,303,627 bytes","100%","0","0","0","0 of 562","0 of 2","0.12","","Movies","","D:\Share\Movies\","12/18/2018 8","12/18/2018 8","Automatic torrent management",,
"12/30/2018 14:04:38.60","TeamSkeet.2018-11.SiteRip.720p.WEB-DL.AAC.x264-3X7Z0p","ForcedUpload","28e3a6eceed3b3dcc91855e00e6fce54e6383765","55,635,588,649 bytes","100%","0","350","0","0 of 45","0 of 16","0.26","","X","","D:\X\","12/02/2018 11","12/03/2018 1","Force start",,
"12/30/2018 14:04:38.60","Kiki's Delivery Service 1989 BR-Rip 1080p x265 aac 2ch -Dtech.mp4","ForcedUpload","504051cdb6b6c1a9a669d49b388865cb9836e54e","3,179,241,532 bytes","100%","0","0","0","0 of 123","0 of 1","0.10","","Movies","","D:\Share\Movies\","06/23/2018 11","06/24/2018 3","Force start",,
"12/30/2018 14:04:38.60","Incredibles.2.2018.1080p.WEB-DL.DD5.1.H264-CMRG","StalledUpload","c7d601919dac2a3463f792340e5090d151dfe3d9","4,319,678,349 bytes","100%","0","0","0","0 of 6048","0 of 4","0.51","","Movies","","D:\Share\Movies\","10/24/2018 8","10/24/2018 11","",,
"12/30/2018 14:04:38.60","The.New.Batman.Adventures.S01-S02.1080p.BluRay.REMUX.AVC.DTS-HD.MA.2.0","ForcedUpload","5a441b5329fc263404fd5a87390a8ee9e19f67b0","68,628,032,531 bytes","100%","0","0","0","0 of 19","0 of 0","0.40","","Shows","","D:\Share\Shows\","12/01/2018 6","12/02/2018 4","Force start",,
"12/30/2018 14:04:38.60","Deadpool.2.2018.Super.Duper.Cut.1080p.HDRip.X264.AC3-EVO","StalledUpload","afb04d8c58af4e71f50366f096c58529930145f4","4,750,231,371 bytes","100%","0","0","0","0 of 1390","0 of 5","0.30","","Movies","","D:\Share\Movies\","08/07/2018 4","08/07/2018 9","",,
"12/30/2018 14:04:38.60","Deadpool 2 2018 NEW 720p HD-TC X264-CPG","StalledUpload","36f11fc51cd537dd84b293db40986044de1fee37","2,714,241,553 bytes","100%","0","0","0","0 of 240","1 of 38","29.36","","Movies","","D:\Share\Movies\","06/13/2018 11","06/14/2018 1","Super seeding",,
"12/30/2018 14:04:38.60","Bill.Nye.The.Science.Guy.S01-S05.XviD.IPT","StalledUpload","55211ff4ff838ec07fadcb1a26c002ec20f79ed7","23,917,480,512 bytes","100%","0","0","0","0 of 37","0 of 2","0.10","","Shows","","D:\Share\Shows\","11/12/2018 4","11/13/2018 2","",,
"12/30/2018 14:04:38.60","The Social Network {2010} 720p BRRip x264 - HDMiCRO","StalledUpload","3b676477d46f902f37c2828657373b66cb40382d","838,523,248 bytes","100%","0","0","0","0 of 31","0 of 1","0.00","","Movies","","D:\Share\Movies\","12/17/2018 6","12/17/2018 6","Automatic torrent management",,
"12/30/2018 14:04:38.60","AUTODESK.MAYA.PACK","StalledUpload","24b575fb33060e22046b425347211bc1355a9f49","18,989,292,322 bytes","100%","0","0","0","0 of 3","0 of 1","0.01","","Misc","","D:\Share\Misc\","09/06/2018 1","09/07/2018 12","",,
"12/30/2018 14:04:38.60","BRAZZERS Ava Addams HEVC Megapack 1080P + Imagesets","ForcedUpload","cd836852f34c987bf807caa33cd1a1d11caf57d2","139,229,346,756 bytes","100%","0","0","0","0 of 51","0 of 29","0.26","","X","","D:\X\","12/09/2018 9","12/09/2018 9","Force start",,
"12/30/2018 14:04:38.60","My.Neighbor.Totoro.720p.1988.BRRip.x264-x0r","ForcedUpload","7f6758cadd43fdb394209357a34b0a97e6b9b30d","1,414,965,171 bytes","100%","0","0","0","0 of 185","0 of 56","0.09","","Movies","","D:\Share\Movies\","06/23/2018 11","06/23/2018 11","Force start",,
"12/30/2018 14:04:38.60","The.Ref.1994.720p.HDTV.x264-x0r","StalledUpload","69b32f2070c990a4ce7a668dded44ae7bcfe4e72","2,321,039,226 bytes","100%","0","0","0","0 of 60","0 of 1","0.09","","Movies","","D:\Share\Movies\","11/22/2018 12","11/22/2018 2","",,
"12/30/2018 14:04:38.60","Rush.Hour.Trilogy.1080p.BluRay.x264-nikt0","StalledUpload","d552f28838cf1243292db535c4135acf77c4e8ee","13,515,350,378 bytes","100%","0","0","0","0 of 58","0 of 8","0.07","","Movies","","D:\Share\Movies\","12/25/2018 12","12/25/2018 1","Automatic torrent management",,
"12/30/2018 14:04:38.60","Unbreakable 2000 10bit hevc-d3g","StalledUpload","22e5de7863c6984c62f1016ac2a6f9adef2669ae","3,576,436,704 bytes","100%","0","0","0","0 of 283","0 of 2","0.20","","Movies","","D:\Share\Movies\","07/20/2018 7","07/20/2018 9","",,
"12/30/2018 14:04:38.60","Chuck S01-05 br repack hevc-d3g","StalledUpload","d34012f5b770b37d6d547a1f67ccb6f479f8e68a","98,851,492,069 bytes","100%","0","0","0","0 of 52","1 of 9","0.00","","Shows","","D:\Share\Shows\","12/28/2018 8","12/29/2018 5","Automatic torrent management",,
"12/30/2018 14:04:38.60","debian-live-9.6.0-amd64-xfce.iso","StalledUpload","c039c62c643b3ffd19acd259d1a5e5dc498f7586","1,951,432,704 bytes","100%","0","0","0","0 of 41","0 of 152","0.22","","Misc","","D:\Share\Misc\","12/27/2018 8","12/27/2018 8","Automatic torrent management",,
"12/30/2018 14:04:38.60","South.Park.S22E06.1080p.HEVC.x265-MeGusta","StalledUpload","61450d28980a9d80d730281f046a661d734257fa","289,345,805 bytes","100%","0","0","0","0 of 260","0 of 9","0.06","","Shows","","D:\Share\Shows\","11/18/2018 10","11/18/2018 12","",,
"12/30/2018 14:04:38.60","[AnimeRG] Kill la Kill Complete 1-25 BD (10-bit x264 1080p FLAC) [Dual-Audio] [Xcelent]","StalledUpload","07eaf33482fb141a58ef3fe57531d97726215862","43,064,640,457 bytes","100%","0","0","0","0 of 14","0 of 1","0.50","","Shows","","D:\Share\Shows\","08/18/2018 11","08/24/2018 12","",,
"12/30/2018 14:04:38.60","Avengers.Infinity.War.2018.1080p.WEB-DL.H264.AC3-EVO","ForcedUpload","3c48f33bc436f621be24fb4fe01ae525ae45af6c","5,506,301,783 bytes","100%","0","0","0","0 of 4265","0 of 3","0.34","","Movies","","D:\Share\Movies\","07/30/2018 7","07/30/2018 9","Force start",,
"12/30/2018 14:04:38.60","SNES Gems - The Ultimate ROM Collection","StalledUpload","306e713c2ee13816be917092c88486b00f32f7e3","307,470,782 bytes","100%","0","0","0","0 of 660","0 of 1","0.04","","Misc","","D:\Share\Misc\","11/06/2018 8","11/06/2018 8","",,
"12/30/2018 14:04:38.60","Ponyo - 2008.mkv","StalledUpload","99fba0f69df836f827505da29f355ce33cd4478d","2,112,268,401 bytes","100%","0","0","0","0 of 62","0 of 1","0.13","","Movies","","D:\Share\Movies\","06/23/2018 11","06/24/2018 2","",,
"12/30/2018 14:04:38.60","Wreck-It.Ralph.2012.BluRay.1080p.DTS.x264-CHD","StalledUpload","df283f347750913a8e08f4031c81d741a6ac47d5","8,594,262,473 bytes","100%","0","0","0","1 of 184","0 of 13","0.03","","Movies","","D:\Share\Movies\","12/08/2018 6","12/08/2018 7","",,
"12/30/2018 14:04:38.60","Breaking Bad","StalledUpload","7fbe9813f31c88f6d51eedc4715a1bb0d1e68b64","16,890,694,232 bytes","100%","0","0","0","0 of 9","0 of 0","0.53","","Shows","","D:\Share\Shows\","07/12/2018 10","07/14/2018 4","Super seeding",,
"12/30/2018 14:04:38.60","South.Park.S08E14.720p.WEB.h264-KLINGON","StalledUpload","3cea5549d9236b3ef71620259bcc4bd36331db1f","186,152,914 bytes","100%","0","0","0","0 of 7","0 of 0","0.00","","Shows","","D:\Share\Shows\","12/25/2018 10","12/25/2018 10","Automatic torrent management",,
"12/30/2018 14:04:38.60","Gran.Torino.2008.BRRIP.720p.x264.AAC.INFERNO","StalledUpload","d051d0966d9cf7939543b86743881467b52ad1e0","4,698,316,085 bytes","100%","0","0","0","0 of 10","0 of 0","0.00","","Movies","","D:\Share\Movies\","12/09/2018 8","12/09/2018 10","",,
"12/30/2018 14:30:10.46","A.Star.is.Born.2018.1080p.HC.HDRip.X264.AC3-EVO","StalledUpload","d7f34da817a955e2a1287fbe6ff64363fd6cda54","3,719,915,475 bytes","100%","0","0","0","0 of 3874","0 of 3","0.05","","Movies","","D:\Share\Movies\","12/16/2018 4","12/16/2018 4","Automatic torrent management",,
"12/30/2018 14:30:10.46","Split.2016.1080p.BRRip.x264.AAC-ETRG","ForcedUpload","5960ac7068fb8333be8c12f3e28f43d28e98f7c1","1,841,899,607 bytes","100%","0","55000","0","5 of 655","9 of 45","106.92","","Movies","","D:\Share\Movies\","06/15/2018 12","06/15/2018 9","Super seeding, Force start",,
"12/30/2018 14:30:10.46","Crazy.Rich.Asians.2018.1080p.BluRay.x264.DTS-HDC.mkv","StalledUpload","129dbab00cd435e1a2ae2e33eaaba8d4cf49e930","12,220,500,029 bytes","100%","0","0","0","0 of 646","0 of 2","0.26","","Movies","","D:\Share\Movies\","11/12/2018 11","11/12/2018 2","",,
"12/30/2018 14:30:10.46","Desert Punk","StalledUpload","958aec664dcbb940cf0aeeceea221c1f3daa9544","5,879,196,467 bytes","100%","0","0","0","0 of 12","0 of 0","0.19","","Shows","","D:\Share\Shows\","10/13/2018 1","10/14/2018 7","",,
"12/30/2018 14:30:10.46","Nausicaa.Of.The.Valley.Of.The.Wind.1984.720p.BRRip.x264-x0r","StalledUpload","b96c11a29f507cc14eedc0c9074ebb16d549835c","2,565,675,298 bytes","100%","0","0","0","0 of 116","0 of 0","0.19","","Movies","","D:\Share\Movies\","06/23/2018 11","06/24/2018 2","",,
"12/30/2018 14:30:10.46","Harry Potter Complete Saga  I - VIII 1080p Bluray x264 anoXmous","StalledUpload","150cc300858c3524aa18034e51e7f8e4f89f326e","16,385,395,002 bytes","100%","0","0","0","0 of 397","0 of 30","0.37","","Movies","","D:\Share\Movies\","08/16/2018 6","08/18/2018 1","",,
"12/30/2018 14:30:10.46","NaughtyAmerica.2018-11.SiteRip.720p.WEB-DL.AAC.x264-3X7Z0p","StalledUpload","d6dce5e8ed7dc4ef7be8bdd01bdd76aa696d3de1","45,792,933,251 bytes","100%","0","0","0","0 of 98","0 of 23","0.06","","X","","D:\X\","12/23/2018 7","12/24/2018 10","",,
"12/30/2018 14:30:10.46","Afro Samurai","StalledUpload","4eeb1c8ec4a0f50c358f7a27436e9672dce38f2b","8,679,422,336 bytes","100%","0","0","0","0 of 29","0 of 1","0.40","","Movies","","D:\Share\Movies\","09/29/2018 8","09/30/2018 2","",,
"12/30/2018 14:30:10.46","Cowboy Bebop USBD REMUX","StalledUpload","34dbe8de32d43576e826dc013dbd8770d339baba","153,536,851,952 bytes","100%","0","0","0","0 of 12","0 of 4","0.35","","Shows","","D:\Share\Shows\","09/25/2018 8","10/02/2018 3","",,
"12/30/2018 14:30:10.46","Aladdin Complete Series","StalledUpload","c4fd70cc4bac2eff370b0906c72256f0e9d83f2b","11,842,655,372 bytes","100%","0","0","0","0 of 7","0 of 1","0.00","","Movies","","D:\Share\Movies\","12/29/2018 10","12/29/2018 11","Automatic torrent management",,
"12/30/2018 14:30:10.46","Christopher.Robin.2018.1080p.BluRay.DTS-HD.MA7.1.x264-iFT","StalledUpload","401dc57214fcd1bfa6b37df2293a8fe123bccf9f","13,600,541,607 bytes","100%","0","0","0","0 of 135","0 of 1","0.47","","Movies","","D:\Share\Movies\","11/09/2018 3","11/09/2018 7","",,
"12/30/2018 14:30:10.46","Star.Wars.The.Clone.Wars.S01-S06.Complete.480p.BluRay.WEB-DL.WEBRip.x264-Sticky83","Uploading","8aa72c237a9be69044bf144599291221981e6a64","17,615,326,171 bytes","100%","0","10000","0","0 of 68","1 of 8","0.01","","Shows","","D:\Share\Shows\","12/28/2018 8","12/28/2018 10","Automatic torrent management",,
"12/30/2018 14:30:10.46","The Matrix Trilogy.(1998-2003_1080p_x265)","StalledUpload","75fe3d3d0675f739d14c3c1491e5c1e3de384c4a","10,184,670,345 bytes","100%","0","0","0","0 of 194","1 of 14","0.18","","Movies","","D:\Share\Movies\","08/16/2018 6","08/17/2018 11","",,
"12/30/2018 14:30:10.46","FANTASTIC BEASTS [x265]","StalledUpload","e9c2a9e42fdb99f5c9f88ef597025a84be0eedf3","10,672,265,474 bytes","100%","0","0","0","0 of 38","0 of 4","0.02","","Movies","","D:\Share\Movies\","12/27/2018 9","12/27/2018 11","Automatic torrent management",,
"12/30/2018 14:30:10.46","South.Park.S22E09.Unfulfilled.UNCENSORED.720p.WEB-DL.AAC2.0.H.264-YFN","ForcedUpload","a5dedd751466d7f5f4fd8a908a6d965a49a17c04","698,987,738 bytes","100%","0","0","0","0 of 122","0 of 4","0.11","","Shows","","D:\Share\Shows\","12/07/2018 8","12/07/2018 8","Force start",,
"12/30/2018 14:30:10.46","AUTODESK.MAYA.V2018.WIN64-ISO","StalledUpload","abd3e4cbb2e193c9f2c1c0fb256c820c73870888","1,693,767,246 bytes","100%","0","0","0","0 of 81","0 of 0","0.42","","Misc","","D:\Share\Misc\","09/06/2018 1","09/06/2018 2","",,
"12/30/2018 14:30:10.46","Snowpiercer.2013.1080p.BluRay.DTS.MULTi.x264-BladeBDP","StalledUpload","3d4e0209d89f7c4ec19b4a2305017bcb111689a9","10,072,856,715 bytes","100%","0","0","0","0 of 89","0 of 0","0.22","","Movies","","D:\Share\Movies\","10/07/2018 9","10/08/2018 3","",,
"12/30/2018 14:30:10.46","Ultimate Comics Spider-man (v1 - v3 + extras & #200).rar","StalledUpload","dcc29ba7272638258ef14baf09c7b98571706db3","10,575,124,243 bytes","100%","0","0","0","0 of 13","0 of 0","0.00","","Misc","","D:\Share\Misc\","12/21/2018 7","12/21/2018 9","Automatic torrent management",,
"12/30/2018 14:30:10.46","Aquaman 2018 HDCAM.XViD.AC3-ETRG","ForcedUpload","e5b9b4368bc049070edb48dff8370b939b63b667","1,453,927,421 bytes","100%","0","0","0","0 of 218","0 of 17","0.13","","Movies","","D:\Share\Movies\","12/12/2018 10","12/12/2018 10","Force start",,
"12/30/2018 14:30:10.46","Doctor.Who.2005.S01-S10.480p.BluRay.nSD.x264-NhaNc3","StalledUpload","51bb7332d79f2a0d7c8cc8428c3e442b898d9891","68,079,381,987 bytes","100%","0","0","0","0 of 46","0 of 17","0.00","","Shows","","D:\Share\Shows\","12/28/2018 8","12/29/2018 1","Automatic torrent management",,
"12/30/2018 14:30:10.46","South.Park.S22E08.Buddha.Box.UNCENSORED.720p.WEB-DL.AAC2.0.H.264-YFN","ForcedUpload","4c9d334749873259900a560030f05d7bf3b22a51","704,847,753 bytes","100%","0","0","0","0 of 163","0 of 8","0.47","","Shows","","D:\Share\Shows\","12/01/2018 12","12/01/2018 12","Force start",,
"12/30/2018 14:30:10.46","Ant-Man.and.the.Wasp.2018.1080p.WEB-DL.H264.AC3-FAS","StalledUpload","7f6b48aaf916be9da8f7af6f16bb2c002c05dab7","4,333,478,839 bytes","100%","0","0","0","0 of 200","0 of 0","0.22","","Movies","","D:\Share\Movies\","10/01/2018 7","10/01/2018 12","",,
"12/30/2018 14:30:10.46","Spider.Man.Homecoming.2017.BluRay.1080p.DTS.x264-PRoDJi.mkv","StalledUpload","6033846307b39df81a6be07f29de921fb2e18dd8","9,373,168,794 bytes","100%","0","0","0","0 of 166","0 of 1","0.12","","Movies","","D:\Share\Movies\","10/05/2018 8","10/06/2018 2","",,
"12/30/2018 14:30:10.46","South.Park.S22E07.Nobody.Got.Cereal.UNCENSORED.720p.WEB-DL.AAC2.0.H.264-YFN","StalledUpload","911609fda3584fdb70318a572ae0c0caf68b721b","699,801,795 bytes","100%","0","0","0","0 of 108","0 of 1","0.01","","Shows","","D:\Share\Shows\","11/20/2018 9","11/20/2018 9","",,
"12/30/2018 14:30:10.46","Fantastic.Beasts.The.Crimes.of.Grindelwald.2018.1080p.HDRip.HC.AC3.X264-CMRG","StalledUpload","1fe147cf9f54aa1d8d90885a268b45695cfaaf3f","5,780,707,195 bytes","100%","0","0","0","0 of 7406","0 of 20","0.04","","Movies","","D:\Share\Movies\","12/25/2018 10","12/25/2018 10","Automatic torrent management",,
"12/30/2018 14:30:10.46","Cosmos A Space Time Odyssey - Season 1 Complete - ChameE","Uploading","81c1ea1547f331817023d55910a066081a150271","1,711,679,252 bytes","100%","0","3000","0","0 of 72","3 of 12","59.38","","Shows","","D:\Share\Shows\","06/19/2018 10","06/19/2018 11","Super seeding",,
"12/30/2018 14:30:10.46","Star.Wars.Rebels.S04.1080p.AMZN.WEB-DL.DD+5.1.H.264-SiGMA","StalledUpload","124b98ddf744816a656e265b15e0f1446dcd680e","20,876,055,289 bytes","100%","0","0","0","0 of 17","1 of 1","0.46","","Shows","","D:\Share\Shows\","08/11/2018 9","08/12/2018 7","",,
"12/30/2018 14:30:10.46","S03 FLCL WEB-DL Dubbed 1080p","StalledUpload","29a5124f751dd9092dad06f059b0ad21859b0115","9,025,110,738 bytes","100%","0","0","0","0 of 62","1 of 3","0.43","","Shows","","D:\Share\Shows\","10/14/2018 7","10/15/2018 1","",,
"12/30/2018 14:30:10.46","Blacked.January-November.2018.720p.WEB-DL.AAC2.0.H.264-ForeverAloneDude","Uploading","688813a6d4389df94b8931c9da519b95f010b765","154,554,662,096 bytes","100%","0","6000","0","0 of 64","1 of 20","0.24","","X","","D:\X\","12/19/2018 7","12/20/2018 12","",,
"12/30/2018 14:30:10.46","Black.Panther.2018.BRRip.XviD.AC3-EVO","StalledUpload","1738c056146a27c3a2760728010794019402d59e","1,633,321,230 bytes","100%","0","0","0","0 of 1313","1 of 85","0.17","","Movies","","D:\Share\Movies\","06/29/2018 11","06/30/2018 12","",,
"12/30/2018 14:30:10.46","Avatar The Last Airbender Complete Series","StalledUpload","3adeadf0cef2066bd5fe39394ab7ebf54dd8ff52","11,745,302,896 bytes","100%","0","0","0","0 of 33","0 of 2","0.16","","Shows","","D:\Share\Shows\","07/12/2018 10","07/14/2018 2","Super seeding",,
"12/30/2018 14:30:10.46","South.Park.S11E09.720p.WEB.h264-KLINGON","StalledUpload","3d79c1756b79e1d53bc419a24d1853434ab5abbe","186,352,723 bytes","100%","0","0","0","0 of 3","0 of 0","0.00","","Shows","","D:\Share\Shows\","11/24/2018 4","11/24/2018 5","",,
"12/30/2018 14:30:10.46","Ralph Breaks the Internet.2018.DVDSCR.XviD.AC3-EVO","StalledUpload","84b8d33e193f4c7dbb7f0ad8ba79c6f38c445ee6","1,689,747,517 bytes","100%","0","0","0","0 of 4445","0 of 315","0.32","","Movies","","D:\Share\Movies\","12/29/2018 3","12/29/2018 3","Automatic torrent management",,
"12/30/2018 14:30:10.46","South.Park.S06E17.720p.WEB.h264-KLINGON","StalledUpload","027bd793d25a6c6065119dd9bcec7d4702e70326","186,348,816 bytes","100%","0","0","0","0 of 3","0 of 0","0.00","","Shows","","D:\Share\Shows\","12/25/2018 10","12/25/2018 10","Automatic torrent management",,
"12/30/2018 14:30:10.46","Green.Book.2018.DVDScr.Xvid.AC3.HQ.Hive-CM8","Uploading","837b0bbff5c2c6c87db7205c053a219e4268a022","1,540,174,982 bytes","100%","0","8000","0","0 of 3820","3 of 301","0.37","","Movies","","D:\Share\Movies\","12/29/2018 3","12/29/2018 3","Automatic torrent management",,
"12/30/2018 14:30:10.46","Venom.2018.1080p.HDRip.X264.AC3-EVO","StalledUpload","c1f8bcc01bc06154687baef57f46cf0c8bb803b9","12,474,273,955 bytes","100%","0","0","0","0 of 1072","0 of 3","0.02","","Movies","","D:\Share\Movies\","11/30/2018 5","11/30/2018 11","",,
"12/30/2018 14:30:10.46","Game.of.Thrones.S01-S07.720p.BluRay.nSD.x264-NhaNc3","Uploading","34e97aecd62fb0697766c5c0dcd5316cd76f246b","78,993,594,213 bytes","100%","0","33","0","0 of 244","0 of 66","0.48","","Shows","","D:\Share\Shows\","08/18/2018 9","08/21/2018 6","",,
"12/30/2018 14:30:10.46","Star.Wars.The.Last.Jedi.2017.BluRay.1080p.DTS.x264-PRoDJi.mkv","StalledUpload","94836be278d71d0da3344a971a6662768233a975","10,551,448,106 bytes","100%","0","0","0","0 of 228","0 of 1","0.02","","Movies","","D:\Share\Movies\","09/23/2018 10","09/24/2018 5","",,
"12/30/2018 14:30:10.46","Spider-Man Into The Spider Versee.2018.CAM.X264-SuperSpy.mkv","Uploading","c49e7e33f14b810da33ff73cb9d4c174630ce35d","2,819,303,627 bytes","100%","0","6000","0","0 of 562","1 of 2","0.12","","Movies","","D:\Share\Movies\","12/18/2018 8","12/18/2018 8","Automatic torrent management",,
"12/30/2018 14:30:10.46","TeamSkeet.2018-11.SiteRip.720p.WEB-DL.AAC.x264-3X7Z0p","ForcedUpload","28e3a6eceed3b3dcc91855e00e6fce54e6383765","55,635,588,649 bytes","100%","0","0","0","0 of 45","0 of 16","0.26","","X","","D:\X\","12/02/2018 11","12/03/2018 1","Force start",,
"12/30/2018 14:30:10.46","Kiki's Delivery Service 1989 BR-Rip 1080p x265 aac 2ch -Dtech.mp4","ForcedUpload","504051cdb6b6c1a9a669d49b388865cb9836e54e","3,179,241,532 bytes","100%","0","0","0","0 of 123","0 of 0","0.10","","Movies","","D:\Share\Movies\","06/23/2018 11","06/24/2018 3","Force start",,
"12/30/2018 14:30:10.46","Incredibles.2.2018.1080p.WEB-DL.DD5.1.H264-CMRG","StalledUpload","c7d601919dac2a3463f792340e5090d151dfe3d9","4,319,678,349 bytes","100%","0","0","0","0 of 6048","0 of 4","0.51","","Movies","","D:\Share\Movies\","10/24/2018 8","10/24/2018 11","",,
"12/30/2018 14:30:10.46","The.New.Batman.Adventures.S01-S02.1080p.BluRay.REMUX.AVC.DTS-HD.MA.2.0","ForcedUpload","5a441b5329fc263404fd5a87390a8ee9e19f67b0","68,628,032,531 bytes","100%","0","0","0","0 of 19","0 of 0","0.40","","Shows","","D:\Share\Shows\","12/01/2018 6","12/02/2018 4","Force start",,
"12/30/2018 14:30:10.46","Deadpool.2.2018.Super.Duper.Cut.1080p.HDRip.X264.AC3-EVO","StalledUpload","afb04d8c58af4e71f50366f096c58529930145f4","4,750,231,371 bytes","100%","0","0","0","0 of 1390","0 of 2","0.30","","Movies","","D:\Share\Movies\","08/07/2018 4","08/07/2018 9","",,
